InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
240548,SKU_1881,Desk Lamp,-19,2024-08-28 00:00:00.000000 UTC,-22.66,,Belgium,1.5066484590461044,Credit Card,,Electronics,Online,Not Returned,FedEx,,Low
427980,SKU_1205,Desk Lamp,-19,2022-10-12 15:00:00.000000 UTC,26.09,,Germany,0.18,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Low
758346,SKU_1126,Headphones,-19,2024-05-31 20:00:00.000000 UTC,-73.9,,Italy,1.0256091445303221,Credit Card,,Furniture,Online,Not Returned,UPS,,Low
662997,SKU_1822,Wall Clock,-19,2020-03-09 12:00:00.000000 UTC,37.96,,Sweden,0.16,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Low
560115,SKU_1501,Wall Clock,-19,2020-07-31 01:00:00.000000 UTC,5.38,,Norway,0.15,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,Low
114925,SKU_1634,Office Chair,-19,2021-07-27 07:00:00.000000 UTC,47.12,,United Kingdom,0.17,Credit Card,,Accessories,In-store,Not Returned,UPS,,Low
979125,SKU_1325,Backpack,-19,2021-12-10 20:00:00.000000 UTC,68.47,,Portugal,0.24,Credit Card,,Stationery,Online,Not Returned,DHL,,Low
202756,SKU_1744,Notebook,-19,2023-05-28 07:00:00.000000 UTC,79.16,,United States,0.04,paypall,,Electronics,In-store,Not Returned,UPS,,Low
964825,SKU_1711,Blue Pen,-19,2024-02-03 22:00:00.000000 UTC,30.11,,Sweden,0.33,Credit Card,,Stationery,Online,Not Returned,UPS,,Medium
855823,SKU_1979,Notebook,-19,2023-11-11 18:00:00.000000 UTC,71.2,,United Kingdom,0.16,paypall,,Accessories,Online,Not Returned,DHL,,Medium
562485,SKU_1155,Desk Lamp,-19,2024-07-05 02:00:00.000000 UTC,-75.42,,Sweden,1.3406804349570431,Bank Transfer,,Furniture,Online,Returned,DHL,,Medium
968800,SKU_1389,Notebook,-19,2023-01-25 02:00:00.000000 UTC,-60.09,,France,1.2237888308296361,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
950008,SKU_1139,Office Chair,-19,2022-07-13 17:00:00.000000 UTC,23.93,,Spain,0.41,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Medium
956774,SKU_1793,Notebook,-19,2020-03-13 13:00:00.000000 UTC,-10.9,,Netherlands,1.9825276609403586,Credit Card,,Apparel,In-store,Not Returned,UPS,,Medium
863001,SKU_1854,Notebook,-19,2023-10-28 08:00:00.000000 UTC,7.28,,Norway,0.18,paypall,,Stationery,Online,Not Returned,Royal Mail,,Medium
814080,SKU_1446,T-shirt,-19,2025-05-06 08:00:00.000000 UTC,-36.38,,Netherlands,1.1796293899901342,paypall,,Furniture,In-store,Not Returned,DHL,,Medium
349526,SKU_1273,Headphones,-19,2022-12-18 18:00:00.000000 UTC,44.35,,Netherlands,0.16,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
124276,SKU_1246,USB Cable,-19,2022-03-09 22:00:00.000000 UTC,-63.99,,Germany,1.3027977151770735,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
427521,SKU_1462,White Mug,-19,2023-01-10 08:00:00.000000 UTC,-39.29,,Belgium,1.8456762868932655,paypall,,Furniture,Online,Not Returned,FedEx,,Medium
867754,SKU_1651,Headphones,-19,2021-02-12 09:00:00.000000 UTC,-89.46,,Spain,1.2228467594446206,paypall,,Electronics,In-store,Not Returned,UPS,,Medium
837565,SKU_1877,Wireless Mouse,-19,2020-04-26 07:00:00.000000 UTC,-32.71,,Sweden,0.43,paypall,,Apparel,In-store,Not Returned,UPS,,Medium
455515,SKU_1626,Notebook,-19,2025-02-14 04:00:00.000000 UTC,87.38,,Italy,0.4,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Medium
479504,SKU_1635,Wireless Mouse,-19,2020-05-05 16:00:00.000000 UTC,11.6,,Germany,0.44,paypall,,Stationery,Online,Not Returned,DHL,,Medium
520067,SKU_1656,Office Chair,-18,2025-07-23 14:00:00.000000 UTC,-61.9,,Netherlands,1.714843294134754,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
887163,SKU_1669,Desk Lamp,-18,2020-11-24 18:00:00.000000 UTC,64.94,,Netherlands,0.22,paypall,,Stationery,Online,Not Returned,Royal Mail,,High
845461,SKU_1469,Wireless Mouse,-18,2025-03-17 19:00:00.000000 UTC,87.11,,United States,0.33,paypall,,Furniture,Online,Not Returned,UPS,,High
379180,SKU_1626,Blue Pen,-18,2025-01-03 10:00:00.000000 UTC,-33.07,,France,1.0919937917881768,paypall,,Stationery,Online,Not Returned,Royal Mail,,High
466486,SKU_1139,Notebook,-18,2023-07-13 14:00:00.000000 UTC,-51.03,,United Kingdom,1.6355550418927265,Credit Card,,Accessories,Online,Not Returned,DHL,,High
538868,SKU_1474,Blue Pen,-18,2023-01-31 23:00:00.000000 UTC,74.19,,Australia,0.19,Bank Transfer,,Furniture,Online,Returned,UPS,,High
426541,SKU_1071,T-shirt,-18,2024-06-11 02:00:00.000000 UTC,87.46,,France,0.02,Bank Transfer,,Electronics,In-store,Not Returned,Royal Mail,,High
976801,SKU_1506,Wall Clock,-18,2021-01-18 15:00:00.000000 UTC,-96.68,,France,1.4346347823127337,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,High
759576,SKU_1020,Desk Lamp,-18,2025-05-28 02:00:00.000000 UTC,17.23,,Italy,0.35,Bank Transfer,,Electronics,Online,Not Returned,UPS,,High
573212,SKU_1732,Headphones,-18,2022-12-22 20:00:00.000000 UTC,68.57,,United Kingdom,0.48,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
665109,SKU_1830,Office Chair,-18,2022-05-28 10:00:00.000000 UTC,-1.02,,Italy,0.12,Credit Card,,Apparel,Online,Not Returned,UPS,,High
730585,SKU_1290,Office Chair,-18,2020-05-03 23:00:00.000000 UTC,25.62,,Sweden,0.46,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,High
883508,SKU_1001,Wireless Mouse,-18,2024-10-06 20:00:00.000000 UTC,97.85,,Sweden,0.34,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,High
734655,SKU_1910,Office Chair,-18,2025-06-27 04:00:00.000000 UTC,-37.49,,Netherlands,1.8681356672388367,Credit Card,,Electronics,In-store,Not Returned,UPS,,High
459403,SKU_1005,Headphones,-18,2025-08-03 19:00:00.000000 UTC,61.59,,United States,0.45,paypall,,Apparel,Online,Returned,FedEx,,High
413045,SKU_1547,Blue Pen,-18,2021-01-20 13:00:00.000000 UTC,77.55,,United States,0.1,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
704515,SKU_1862,White Mug,-18,2024-12-18 21:00:00.000000 UTC,5.27,,Norway,0.32,paypall,,Apparel,Online,Not Returned,DHL,,High
430644,SKU_1365,Office Chair,-18,2024-01-10 22:00:00.000000 UTC,-76.15,,Norway,1.2233931811113772,Credit Card,,Electronics,In-store,Returned,FedEx,,Low
429572,SKU_1188,T-shirt,-18,2021-07-13 10:00:00.000000 UTC,-46.06,,Sweden,0.17,Bank Transfer,,Apparel,Online,Not Returned,FedEx,,Low
591024,SKU_1168,USB Cable,-18,2020-06-26 16:00:00.000000 UTC,68.66,,Australia,0.16,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Low
508195,SKU_1602,Notebook,-18,2023-06-10 01:00:00.000000 UTC,-8.94,,United States,1.4150345309871408,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Low
336192,SKU_1724,Wall Clock,-18,2023-01-20 04:00:00.000000 UTC,73.66,,Australia,0.34,paypall,,Apparel,Online,Not Returned,DHL,,Low
554135,SKU_1855,Wireless Mouse,-18,2025-07-23 06:00:00.000000 UTC,-85.21,,United States,0.24,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
131346,SKU_1879,Blue Pen,-18,2021-11-09 02:00:00.000000 UTC,-40.74,,Sweden,1.5299347337291371,paypall,,Stationery,Online,Not Returned,FedEx,,Low
368631,SKU_1241,Blue Pen,-18,2024-05-24 19:00:00.000000 UTC,-83.06,,Australia,0.48,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Low
690169,SKU_1133,Backpack,-18,2024-05-27 02:00:00.000000 UTC,20.48,,Spain,0.3,Bank Transfer,,Electronics,In-store,Not Returned,UPS,,Low
991699,SKU_1546,Office Chair,-18,2024-04-10 11:00:00.000000 UTC,81.17,,Australia,0.07,Credit Card,,Electronics,Online,Not Returned,FedEx,,Low
194769,SKU_1632,Wall Clock,-18,2022-09-12 21:00:00.000000 UTC,-91.66,,Australia,1.048950626869364,Credit Card,,Apparel,In-store,Returned,UPS,,Low
489326,SKU_1138,Wireless Mouse,-18,2021-10-29 23:00:00.000000 UTC,-6.7,,Germany,0.33,paypall,,Accessories,In-store,Not Returned,UPS,,Low
500074,SKU_1293,T-shirt,-18,2022-01-04 15:00:00.000000 UTC,12.54,,United Kingdom,0.47,Bank Transfer,,Apparel,Online,Returned,Royal Mail,,Low
757795,SKU_1987,Headphones,-18,2024-09-21 15:00:00.000000 UTC,-91.63,,Spain,0.43,Credit Card,,Apparel,In-store,Not Returned,UPS,,Low
710725,SKU_1830,Desk Lamp,-18,2022-06-09 22:00:00.000000 UTC,-54.42,,Netherlands,1.8533060586465482,Credit Card,,Electronics,In-store,Not Returned,FedEx,,Medium
523693,SKU_1373,Office Chair,-18,2022-12-27 03:00:00.000000 UTC,-45.16,,Belgium,1.3671878843540244,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
654018,SKU_1377,Backpack,-18,2025-03-20 00:00:00.000000 UTC,41.2,,Spain,0.33,Bank Transfer,,Furniture,In-store,Returned,DHL,,Medium
250953,SKU_1235,USB Cable,-18,2021-01-16 23:00:00.000000 UTC,-97.24,,United Kingdom,1.8813484450793005,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Medium
244832,SKU_1077,Headphones,-18,2020-04-08 08:00:00.000000 UTC,99.52,,Netherlands,0.04,paypall,,Apparel,In-store,Returned,Royal Mail,,Medium
305801,SKU_1069,USB Cable,-18,2024-04-10 08:00:00.000000 UTC,-55.32,,Portugal,1.1872524563555849,paypall,,Apparel,Online,Not Returned,UPS,,Medium
115935,SKU_1527,Notebook,-18,2022-10-18 01:00:00.000000 UTC,24.1,,Sweden,0.36,Credit Card,,Accessories,In-store,Not Returned,DHL,,Medium
879085,SKU_1552,Office Chair,-18,2021-03-17 08:00:00.000000 UTC,52.34,,France,0.4,paypall,,Electronics,Online,Not Returned,DHL,,Medium
924283,SKU_1194,Desk Lamp,-18,2022-03-07 23:00:00.000000 UTC,-65.16,,Belgium,0.35,paypall,,Accessories,Online,Returned,FedEx,,Medium
455754,SKU_1574,Wall Clock,-18,2020-01-27 04:00:00.000000 UTC,-66.18,,Belgium,1.3518524557519638,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
277367,SKU_1190,Headphones,-18,2023-04-27 22:00:00.000000 UTC,-89.71,,Australia,1.2161242275649584,paypall,,Accessories,Online,Not Returned,DHL,,Medium
602190,SKU_1873,Wall Clock,-18,2024-11-17 06:00:00.000000 UTC,-10.95,,United Kingdom,1.0680283447971619,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Medium
515545,SKU_1022,USB Cable,-18,2024-10-28 11:00:00.000000 UTC,-26.49,,United States,0.03,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,Medium
391999,SKU_1593,Office Chair,-18,2020-01-14 18:00:00.000000 UTC,16.98,,Australia,0.21,paypall,,Apparel,Online,Not Returned,Royal Mail,,Medium
943252,SKU_1976,White Mug,-18,2023-08-31 04:00:00.000000 UTC,96.75,,Belgium,0.21,Bank Transfer,,Furniture,In-store,Not Returned,DHL,,Medium
509274,SKU_1403,White Mug,-18,2023-02-22 16:00:00.000000 UTC,53.32,,Belgium,0.02,Credit Card,,Furniture,Online,Not Returned,UPS,,Medium
980650,SKU_1176,Wall Clock,-18,2021-10-05 20:00:00.000000 UTC,-41.28,,Norway,1.4569260471555125,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,Medium
264702,SKU_1405,USB Cable,-17,2022-09-02 10:00:00.000000 UTC,-79.44,,Belgium,0.21,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,High
527530,SKU_1282,Headphones,-17,2021-11-16 14:00:00.000000 UTC,-59.81,,Germany,0.41,paypall,,Stationery,Online,Not Returned,Royal Mail,,High
183560,SKU_1147,White Mug,-17,2020-03-20 15:00:00.000000 UTC,29.38,,Spain,0.26,Credit Card,,Accessories,In-store,Not Returned,UPS,,High
742480,SKU_1383,Wireless Mouse,-17,2021-11-11 03:00:00.000000 UTC,-46.79,,United Kingdom,0.33,paypall,,Stationery,Online,Returned,FedEx,,High
943391,SKU_1107,Wall Clock,-17,2025-04-04 15:00:00.000000 UTC,-61.86,,Norway,1.740795877853746,Bank Transfer,,Apparel,In-store,Not Returned,FedEx,,High
727314,SKU_1919,Wall Clock,-17,2023-12-24 23:00:00.000000 UTC,53.48,,United States,0.36,paypall,,Stationery,In-store,Returned,FedEx,,High
613875,SKU_1355,Wireless Mouse,-17,2024-01-31 19:00:00.000000 UTC,-85.36,,Belgium,1.8689249022733532,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,High
477744,SKU_1784,USB Cable,-17,2024-02-11 10:00:00.000000 UTC,-2.8,,Netherlands,1.3687241469791729,Credit Card,,Accessories,In-store,Not Returned,UPS,,High
347667,SKU_1200,White Mug,-17,2020-10-16 10:00:00.000000 UTC,-24.71,,France,0.26,Credit Card,,Furniture,In-store,Not Returned,UPS,,High
727566,SKU_1003,Backpack,-17,2025-05-19 14:00:00.000000 UTC,-58.89,,Germany,1.5128549647814711,Bank Transfer,,Electronics,Online,Not Returned,FedEx,,High
458234,SKU_1408,Backpack,-17,2021-02-01 21:00:00.000000 UTC,-89.08,,Spain,0.05,Bank Transfer,,Furniture,Online,Not Returned,DHL,,High
671692,SKU_1905,Blue Pen,-17,2023-02-05 18:00:00.000000 UTC,-63.42,,Australia,1.3370377054904674,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,High
411211,SKU_1099,Backpack,-17,2025-04-27 02:00:00.000000 UTC,-48.21,,Germany,1.6975562883472022,paypall,,Electronics,In-store,Not Returned,UPS,,High
232054,SKU_1382,White Mug,-17,2025-08-23 03:00:00.000000 UTC,-13.91,,Portugal,1.7085433940142236,Credit Card,,Stationery,Online,Not Returned,Royal Mail,,High
634522,SKU_1700,Backpack,-17,2020-09-21 18:00:00.000000 UTC,-17.22,,United States,0.03,paypall,,Furniture,In-store,Not Returned,UPS,,High
726679,SKU_1778,Headphones,-17,2021-07-26 17:00:00.000000 UTC,93.71,,Spain,0.02,paypall,,Furniture,Online,Not Returned,FedEx,,High
278168,SKU_1097,White Mug,-17,2021-05-29 22:00:00.000000 UTC,-11.04,,Norway,0.23,paypall,,Accessories,In-store,Not Returned,Royal Mail,,High
605421,SKU_1828,Desk Lamp,-17,2021-03-23 14:00:00.000000 UTC,-26.93,,Sweden,1.1627153573079103,Bank Transfer,,Accessories,In-store,Returned,Royal Mail,,High
354905,SKU_1836,Backpack,-17,2022-07-06 13:00:00.000000 UTC,-35.83,,Germany,0.12,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
585725,SKU_1561,Notebook,-17,2021-02-01 08:00:00.000000 UTC,-33.62,,Norway,0.48,Bank Transfer,,Accessories,In-store,Not Returned,FedEx,,Low
322763,SKU_1328,Notebook,-17,2024-11-26 04:00:00.000000 UTC,-22.17,,Italy,0.26,Credit Card,,Accessories,In-store,Not Returned,FedEx,,Low
606810,SKU_1178,Wall Clock,-17,2025-06-02 10:00:00.000000 UTC,-2.64,,Sweden,1.8892465684892572,paypall,,Electronics,In-store,Returned,UPS,,Low
356609,SKU_1235,White Mug,-17,2020-03-07 19:00:00.000000 UTC,-58.85,,Australia,0.2,paypall,,Furniture,In-store,Not Returned,UPS,,Low
220347,SKU_1405,Wireless Mouse,-17,2024-08-08 18:00:00.000000 UTC,-69.33,,Sweden,1.5949001780514207,Credit Card,,Stationery,In-store,Not Returned,UPS,,Low
400796,SKU_1009,White Mug,-17,2023-03-03 23:00:00.000000 UTC,81.88,,Spain,0.13,paypall,,Stationery,In-store,Not Returned,FedEx,,Low
327557,SKU_1831,White Mug,-17,2023-03-11 10:00:00.000000 UTC,-85.55,,United Kingdom,0.39,paypall,,Apparel,In-store,Not Returned,UPS,,Low
297184,SKU_1324,Blue Pen,-17,2024-09-11 17:00:00.000000 UTC,-25.26,,Norway,0.47,paypall,,Accessories,Online,Not Returned,DHL,,Low
198980,SKU_1692,Wireless Mouse,-17,2022-02-25 21:00:00.000000 UTC,48.98,,Australia,0.22,Bank Transfer,,Accessories,Online,Not Returned,Royal Mail,,Low
795269,SKU_1407,Wall Clock,-17,2022-05-13 00:00:00.000000 UTC,-78.53,,Belgium,0.45,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Low
873559,SKU_1366,Backpack,-17,2022-12-06 17:00:00.000000 UTC,-27.86,,Netherlands,1.0804374765481464,paypall,,Accessories,In-store,Not Returned,FedEx,,Low
342950,SKU_1931,T-shirt,-17,2024-01-27 07:00:00.000000 UTC,-51.4,,Sweden,0.21,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,Low
245991,SKU_1544,Office Chair,-17,2022-06-26 22:00:00.000000 UTC,-67.34,,Australia,0.29,paypall,,Electronics,In-store,Not Returned,DHL,,Low
794489,SKU_1829,Headphones,-17,2020-07-07 01:00:00.000000 UTC,11.79,,France,0.04,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,Low
710009,SKU_1718,Backpack,-17,2025-01-24 20:00:00.000000 UTC,62.02,,Netherlands,0.19,paypall,,Electronics,Online,Not Returned,Royal Mail,,Low
858641,SKU_1549,USB Cable,-17,2024-06-26 02:00:00.000000 UTC,82.79,,Norway,0.3,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,Low
612214,SKU_1236,White Mug,-17,2021-01-08 09:00:00.000000 UTC,-85.32,,Netherlands,0.14,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
731615,SKU_1366,Desk Lamp,-17,2021-12-19 05:00:00.000000 UTC,-67.1,,Spain,1.8837466679901409,paypall,,Electronics,Online,Returned,Royal Mail,,Low
105623,SKU_1434,Office Chair,-17,2024-09-24 00:00:00.000000 UTC,-34.21,,Sweden,0.19,Credit Card,,Stationery,Online,Not Returned,FedEx,,Low
450083,SKU_1886,Headphones,-17,2020-11-09 12:00:00.000000 UTC,32.61,,France,0.32,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
693571,SKU_1338,Notebook,-17,2022-08-22 13:00:00.000000 UTC,-9.3,,Spain,1.329907119061559,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Medium
820183,SKU_1200,Notebook,-17,2023-05-02 11:00:00.000000 UTC,-71.33,,Italy,0.0,Credit Card,,Accessories,Online,Not Returned,UPS,,Medium
550997,SKU_1908,Wall Clock,-17,2025-08-03 18:00:00.000000 UTC,84.24,,Germany,0.16,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,Medium
225865,SKU_1928,Backpack,-17,2020-12-26 23:00:00.000000 UTC,-49.14,,Spain,1.1931885902462098,paypall,,Stationery,Online,Not Returned,Royal Mail,,Medium
222850,SKU_1219,USB Cable,-17,2023-03-11 23:00:00.000000 UTC,76.91,,Norway,0.18,Credit Card,,Stationery,Online,Not Returned,UPS,,Medium
318124,SKU_1824,Headphones,-17,2024-06-06 00:00:00.000000 UTC,-84.86,,Norway,0.11,paypall,,Accessories,In-store,Not Returned,DHL,,Medium
603166,SKU_1782,T-shirt,-17,2023-04-09 23:00:00.000000 UTC,-39.61,,Germany,1.2750809409804811,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
216562,SKU_1588,Blue Pen,-17,2025-04-01 04:00:00.000000 UTC,-77.46,,Belgium,1.2117297537208267,paypall,,Electronics,Online,Not Returned,Royal Mail,,Medium
752465,SKU_1858,White Mug,-17,2020-03-03 19:00:00.000000 UTC,-11.36,,Belgium,1.1442046074940042,Credit Card,,Accessories,Online,Not Returned,FedEx,,Medium
518127,SKU_1469,Blue Pen,-17,2022-01-17 02:00:00.000000 UTC,-71.07,,Germany,1.5378057538891827,Credit Card,,Stationery,In-store,Not Returned,DHL,,Medium
587335,SKU_1447,Blue Pen,-17,2021-05-10 22:00:00.000000 UTC,-46.9,,Belgium,0.0,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Medium
784440,SKU_1602,T-shirt,-17,2023-06-16 19:00:00.000000 UTC,-92.51,,France,1.7775241262455497,paypall,,Apparel,In-store,Not Returned,FedEx,,Medium
694105,SKU_1108,USB Cable,-17,2023-06-04 04:00:00.000000 UTC,31.38,,Sweden,0.03,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Medium
515282,SKU_1923,USB Cable,-17,2023-07-06 00:00:00.000000 UTC,45.49,,France,0.16,paypall,,Stationery,Online,Not Returned,UPS,,Medium
230306,SKU_1066,Headphones,-17,2023-06-06 13:00:00.000000 UTC,77.91,,United States,0.45,paypall,,Stationery,In-store,Not Returned,FedEx,,Medium
861848,SKU_1626,Desk Lamp,-17,2024-04-25 00:00:00.000000 UTC,70.71,,Sweden,0.22,Credit Card,,Apparel,In-store,Not Returned,FedEx,,Medium
238621,SKU_1627,White Mug,-16,2022-07-17 16:00:00.000000 UTC,95.7,,Portugal,0.27,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
976198,SKU_1959,T-shirt,-16,2021-04-15 17:00:00.000000 UTC,-49.42,,Australia,1.8756647256950565,paypall,,Furniture,Online,Not Returned,DHL,,High
863303,SKU_1421,Backpack,-16,2023-02-26 19:00:00.000000 UTC,44.84,,United Kingdom,0.15,Bank Transfer,,Apparel,Online,Not Returned,UPS,,High
122766,SKU_1615,Backpack,-16,2022-12-11 08:00:00.000000 UTC,67.71,,Australia,0.12,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,High
987483,SKU_1124,Wall Clock,-16,2023-10-12 14:00:00.000000 UTC,-59.72,,Netherlands,1.6234897654438871,Credit Card,,Electronics,Online,Not Returned,FedEx,,High
789556,SKU_1005,Blue Pen,-16,2020-05-14 11:00:00.000000 UTC,-32.0,,France,1.0111774821238328,paypall,,Accessories,In-store,Not Returned,UPS,,High
912481,SKU_1180,Headphones,-16,2020-08-04 11:00:00.000000 UTC,-99.58,,Italy,1.07499629109415,Credit Card,,Stationery,In-store,Not Returned,UPS,,High
145485,SKU_1768,Headphones,-16,2023-09-17 05:00:00.000000 UTC,-70.8,,Australia,1.1781638525523075,paypall,,Stationery,In-store,Not Returned,FedEx,,High
127885,SKU_1952,Blue Pen,-16,2025-02-28 03:00:00.000000 UTC,-22.54,,United States,1.8272093251485346,Bank Transfer,,Electronics,Online,Not Returned,UPS,,High
857847,SKU_1880,Notebook,-16,2021-06-08 05:00:00.000000 UTC,-33.56,,Portugal,0.44,paypall,,Apparel,In-store,Returned,DHL,,High
810160,SKU_1242,Desk Lamp,-16,2025-04-23 13:00:00.000000 UTC,-33.74,,United Kingdom,0.26,paypall,,Accessories,In-store,Not Returned,UPS,,High
131826,SKU_1389,Wireless Mouse,-16,2021-02-24 09:00:00.000000 UTC,52.89,,Australia,0.25,paypall,,Electronics,Online,Returned,Royal Mail,,High
911201,SKU_1683,Headphones,-16,2024-06-29 18:00:00.000000 UTC,-48.6,,United Kingdom,1.578264198350666,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,High
392552,SKU_1161,Blue Pen,-16,2021-04-26 02:00:00.000000 UTC,-89.6,,Spain,1.8449727093602144,paypall,,Electronics,In-store,Not Returned,FedEx,,High
379402,SKU_1345,Wireless Mouse,-16,2025-05-03 21:00:00.000000 UTC,-5.22,,Italy,1.2443114273655618,paypall,,Accessories,In-store,Not Returned,UPS,,Low
312549,SKU_1910,Desk Lamp,-16,2024-10-30 04:00:00.000000 UTC,-94.34,,Australia,0.28,Bank Transfer,,Electronics,In-store,Not Returned,UPS,,Low
992081,SKU_1066,Backpack,-16,2021-06-07 14:00:00.000000 UTC,-9.64,,Portugal,1.6399078242356582,paypall,,Apparel,Online,Not Returned,UPS,,Low
490929,SKU_1675,Wall Clock,-16,2022-03-25 02:00:00.000000 UTC,89.02,,Spain,0.34,paypall,,Stationery,Online,Not Returned,DHL,,Low
286982,SKU_1605,Headphones,-16,2024-03-26 20:00:00.000000 UTC,-90.07,,Spain,1.398060024604221,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,Low
974134,SKU_1027,White Mug,-16,2023-10-09 15:00:00.000000 UTC,-2.72,,Australia,1.7213830937482113,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Low
224628,SKU_1311,Backpack,-16,2023-05-13 07:00:00.000000 UTC,-74.71,,Norway,0.12,paypall,,Electronics,Online,Not Returned,FedEx,,Low
549769,SKU_1471,T-shirt,-16,2023-02-23 19:00:00.000000 UTC,-35.87,,Italy,1.9783194321097151,paypall,,Apparel,Online,Not Returned,DHL,,Low
914210,SKU_1782,White Mug,-16,2024-08-26 13:00:00.000000 UTC,38.55,,Sweden,0.46,paypall,,Stationery,Online,Not Returned,Royal Mail,,Low
182373,SKU_1304,Blue Pen,-16,2024-10-14 16:00:00.000000 UTC,89.55,,Italy,0.4,paypall,,Furniture,In-store,Not Returned,UPS,,Low
494689,SKU_1038,Blue Pen,-16,2023-08-06 08:00:00.000000 UTC,6.36,,Germany,0.03,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Low
996880,SKU_1047,Office Chair,-16,2020-04-13 04:00:00.000000 UTC,-79.12,,Belgium,1.2655472801608796,Credit Card,,Accessories,Online,Not Returned,UPS,,Low
